-36,32.7,-0.2,-3.8,1
-56.8,36.5,-1.4,-0.8,0
-66.4,37.3,0.8,-1.8,0
-78.2,39.1,2,-2.9,0
-90.2,42,0.9,0.8,0
-102.1,41.2,-0.1,-1.5,0
-123,42.7,-0.9,0.7,0
-133.1,42,-0.3,-0.7,0
-142.8,42.7,-13.2,4.1,0
-140.6,38.6,-76.8,52.1,1
-73.8,-13.5,12.4,-9.4,0
-106.2,-4.1,2.6,-0.4,0
-118.8,-3.7,1.2,-1.4,0
-130,-2.3,1.3,1.6,0
-141.3,-3.9,0.6,0.6,0
-151.9,-4.5,-0.7,0.4,0
-170.2,-4.9,-1,-0.1,0
-178.2,-4.8,-1.9,2.7,0
-185.3,-7.5,-1.5,-0.7,0
-192.8,-6.8,-1.7,-0.4,0
-200.1,-6.4,-0.8,1.9,0
-216.3,-8.3,-0.6,-0.2,0
-223.7,-8.1,-17.3,-0.5,0
-214.4,-7.6,-228.9,-10.8,1
6.5,3.2,13.4,-2,1
-14.9,5.2,9.8,1.8,0
-39.7,3.4,-12.9,-3,0
-33.8,6.4,-7.5,-0.5,0
-33.3,6.9,-8.3,-1.6,0
-31,8.5,-5.9,-1,0
-32.1,9.5,-11.2,-0.3,0
-32.9,9.8,-10.1,1.4,0
-28.8,8.4,-2.2,-6.7,1
-31.6,15.1,-7.2,1.9,0
-30.4,13.2,-33.7,3.9,0
-1.7,9.3,-186.5,-11.3,1
175.8,20.6,-1.2,-2.4,1
173,23,2.2,1.2,0
166.8,21.8,-5.9,0.8,0
168.7,21,-9.2,-3.9,0
174.9,24.9,-6.8,0,0
175.7,24.9,-2,2.6,0
174.7,22.3,-3.6,-3.9,0
176.3,26.2,-4.8,-1.2,0
178.1,27.4,-4.7,0.5,0
181.8,26.9,-3.6,0.5,0
182.4,26.4,-4.6,-1.2,0
186,27.6,-5.7,0.3,0
190.7,27.3,-3.3,-0.1,0
194,27.4,-2.7,1,0
196.7,26.4,-0.8,-0.5,0
197.5,26.9,-0.8,-0.5,0
199.3,27.4,-4.1,-1.8,0
204.4,29.2,-4,-1.9,0
209.4,31.1,-0.3,1.1,0
211.7,30,0.3,-0.8,0
215.4,30.8,2.3,0,0
215.1,30.8,2,-1.8,0
216.1,32.6,0.5,-1,0
217.6,33.6,0.3,-1.3,0
221.3,34.9,0.8,-0.4,0
