4.3,-1.2,1.4,-3.1,0
-40.1,1.9,-4,4.6,0
-57.1,-2.7,3.1,-1.5,0
-81.2,-1.2,0.1,-1.5,0
-102.3,0.3,1.7,1.1,0
-125,-0.8,1.3,0.3,0
-166.3,-1.1,-0.9,-0.7,0
-185.4,-0.4,-0.9,-0.3,0
-202.5,-0.1,-3,1.2,0
-218.5,-1.3,-1.8,1.7,0
-234.7,-3,-3.7,0.7,0
-264,-3.7,-2,0,0
-278,-3.7,3.6,0.5,0
-296.6,-4.2,3,-0.8,0
-313.6,-3.4,-0.4,-0.3,0
-326.2,-3.1,-8.2,2.1,0
-341,-5.2,2.6,1.7,0
-354.6,-6.9,-1.3,-0.4,0
-362.3,-6.5,-0.7,1.7,0
-369.6,-8.2,-0.3,0.3,0
-376.3,-8.5,-3.2,-0.6,0
-384.1,-7.9,0,8.1,0
-388.1,-16,-1.2,1,0
-389.9,-17,-0.5,-3.8,0
-391.4,-13.2,-0.1,-1.9,0
-391.3,-11.3,-1.6,1,0
-387.7,-12.3,3,1.7,0
-387.7,-14,-0.6,-1.4,0
-384.1,-12.6,-1.6,3.2,0
-376.5,-15.8,-1.3,-2.7,0
-369.2,-13.1,3,0.8,0
-357.2,-13.9,-2,-1.6,0
-346.2,-12.3,2.5,-2.1,0
-337.7,-10.2,2.6,4.4,0
-329.3,-14.6,-5.8,1.5,1
-311.5,-16.1,-252,105.5,1
-32.5,-121.6,-32.695,81.541,0
15.195,-203.14,19.527,-7.7973,0
11.668,-195.34,19.527,-7.7973,0
8.1405,-187.55,19.527,-7.7973,0
5.6135,-179.75,19.527,-7.7973,0
22.086,-171.95,19.527,-7.7973,0
21.559,-164.15,19.527,-7.7973,0
22.032,-156.36,19.527,-7.7973,0
22.505,-148.56,3.9054,-55.159,1
38.6,-93.4,65.2,-95.2,1
15.4,1.8,59.8,-39.6,0
-23.4,41.4,11.2,-6.6,0
-13.6,48,-17.6,20.1,1
26,27.9,-14.1,7.4,0
61.1,20.5,-0.7,3.6,0
105.8,16.9,-2.3,0.9,0
129.1,16,1.8,1.5,0
148.3,14.5,0.5,0.4,0
168.8,14.1,-3.8,0.2,0
193.6,13.9,-3,1.3,0
236.6,12.6,-0.5,0,0
257.1,12.6,1.7,0.8,0
273.4,11.8,0.2,-0.6,0
292.2,12.4,1.3,1,0
308.9,11.4,-1.8,7.4,0
343.7,4,17,2.9,1
342.7,1.1,508.4,15.2,1
-150.7,-14.1,-21.9,-4.8,0
-114.8,-9.3,26.9,2.9,0
-128.7,-12.2,7.4,7.5,0
-113.1,-19.7,5.5,-11,0
-107.6,-8.7,9,-2.5,0
-107.6,-6.2,7.3,1,0
-106.9,-7.2,4,-3,0
-103.9,-4.2,8.2,-0.5,0
-101.1,-3.7,11.5,-2.2,0
-108.6,-1.5,12.5,0.6,0
-118.1,-2.1,71.8,7.1,1
-187.9,-9.2,631.6,-1.5,1
-819.5,-7.7,-25.9,-4,1
-795.6,-3.7,68.7,8.8,0
-867.3,-12.5,16.7,-9,0
-887,-3.5,22.4,3.3,0
-915.4,-6.8,15.1,-1,0
-936.5,-5.8,23.2,-3.7,0
-974.7,-2.1,1,2.8,0
-984.7,-4.9,19.6,0.3,0
-1015.3,-5.2,-5.3,-6,0
-1021,0.8,7.3,7.9,0
-1040.3,-7.1,-14.7,-2.2,0
-1052.6,-4.9,-19.9,3.6,0
-1047.7,-8.5,-14.8,-0.7,0
-1048.9,-7.8,-180.4,-12.8,1
-884.5,5,-321.1,-29.6,0
-580.4,34.6,-10.2,1.1,0
-606.2,33.5,-36.7,-3.8,0
-588.5,37.3,-34.1,-1.9,0
-574.4,39.2,-30.7,-2.6,0
-563.7,41.8,-57.6,-7.4,1
-526.1,49.2,-26.4,1.2,0
-541.7,48,-67,14.7,1
-495.7,33.3,-453.2,25.7,1
-63.5,7.6,-623.8,48.8,1
538.3,-41.2,-126.8,21.9,0
644.1,-63.1,7.9,-6.2,0
593.2,-56.9,-2.7,4.1,0
573.9,-61,1,0.1,0
551.9,-61.1,-0.2,-0.9,0
531.1,-60.2,-0.4,-1,0
510.5,-59.2,-1.9,1.9,0
472.4,-61.1,-1,0.9,0
454.4,-62,-1.9,-0.4,0
437.3,-61.6,-3.4,0.3,0
421.7,-61.9,-7.3,3.5,0
411,-65.4,-2.9,3.2,0
380.9,-68.6,-7.3,1.6,0
372.2,-70.2,-4.3,0.6,0
361.5,-70.8,-3.6,0.7,0
351.1,-71.5,-5.7,2.9,0
343.8,-74.4,-2.7,-1,0
323.5,-73.4,-2.9,1.6,0
315.4,-75,-3,-0.1,0
309.4,-74.9,-0.7,0.4,0
302.1,-75.3,-3.1,1.5,0
298.2,-76.8,-0.9,0.6,0
288.1,-77.4,2.8,-1,0
281.3,-76.4,-0.4,0.1,0
278.7,-76.5,2.1,1.7,0
274.6,-78.2,3.4,-1.5,0
271.2,-76.7,6.1,-1.1,0
267.1,-75.6,4.8,0.9,0
265.3,-76.5,6.1,0.1,0
262.2,-76.6,8.6,-0.7,0
259.6,-75.9,14.9,-2.2,0
250.7,-73.7,13.7,-3.2,0
252,-70.5,12.6,-0.9,0
248.4,-69.6,12.9,-1,0
246.5,-68.6,17.9,-0.8,0
239.6,-67.8,17.4,-2.9,0
234.2,-64.9,21.5,-3.3,0
239.7,-61.6,23.7,-1.4,0
231,-60.2,20,-0.8,0
227,-59.4,93.6,-10.8,1
149.4,-48.6,128.9,-32.1,0
37.5,-16.5,25.8,-6.2,0
47.7,-10.3,28.3,-0.2,0
38.4,-10.1,27.3,-2.7,0
31.1,-7.4,43.5,-3.4,0
7.6,-4,37.3,-5.3,0
-9.7,1.3,44.2,-5.1,0
-11.9,6.4,45.7,-3.2,0
-36.6,9.6,58.2,-4,0
-73.8,13.6,39.1,-3.2,0
-90.9,16.8,49.9,-1.6,0
-119.8,18.4,54.1,-2.6,0
-130.9,21,57.6,-4.1,0
-166.5,25.1,57.5,0.6,0
-203,24.5,48.4,1.3,0
-230.4,23.2,43.3,-2.3,0
-252.7,25.5,49.3,-10.7,0
-262,36.2,42.8,3.4,0
-285.8,32.8,64.2,-4.7,0
-331,37.5,42.7,3.5,0
-354.7,34,37.9,6.9,1
-374.6,27.1,41.2,6.2,0
-382.8,20.9,43,-3,0
-409.8,23.9,37.4,3,0
-432.2,20.9,37.1,7.5,0
-455.3,13.4,43.8,1.5,0
-486.1,11.9,26.3,4,0
-489.4,7.9,31.2,-1.7,0
-509.6,9.6,36.2,0.8,0
-536.8,8.8,16.2,4.3,0
-545,4.5,38.3,-5.2,0
-576.3,9.7,26.5,6.8,0
-591.8,2.9,222.4,-9.2,0
-810.2,12.1,16.5,8.2,0
-823.7,3.9,21.6,-3.5,0
-843.3,7.4,27.4,-8.5,0
-870.7,15.9,23.9,10.9,0
-896.6,5,1.3,-9.3,0
-900.9,14.3,17.7,5.4,0
-921.6,8.9,20.4,-2.4,0
-947,11.3,-8.9,-4.8,0
-945.1,16.1,31.1,8.6,0
-991.2,7.5,11.4,-3.6,0
-1011.6,11.1,-3.1,1.4,0
-1019.5,9.7,-2.6,-0.1,0
-1027.9,9.8,-5.8,-1.1,1
-1034.1,10.9,295.3,-3.4,1
-1356.4,14.3,-321.1,3.7,0
-1050.3,10.6,-29.8,5.3,0
-1036.5,5.3,4,-6.4,0
-1056.5,11.7,-45.8,-2.1,0
-1027.7,13.8,-42.2,0.9,1
-1021.5,12.9,-640.2,-38.7,1
-400.3,51.6,-22.9,2.8,0
-397.4,48.8,-20.8,-0.3,0
-396.6,49.1,-23.7,2.6,0
-392.9,46.5,-36,13.8,1
-398.9,32.7,-26.7,-7.1,0
-393.2,39.8,-43.1,11.8,0
-371.1,28,-32.3,2.6,0
-360.8,25.4,-39.6,5.8,1
-342.2,19.6,-24.4,4.1,0
-360.8,15.5,-42.3,0.9,0
-340.5,14.6,-28.8,2.2,0
