12.331427574157715,12.245525360107422,12.105623245239258,12.06102180480957,12.094841957092285,12.167269706726074,12.230269432067871,12.1397705078125,12.215710639953613,12.223929405212402,12.2746000289917,12.221479415893555,12.244423866271973,12.31006908416748,12.219452857971191,12.263911247253418,12.181489944458008,12.24022102355957,12.264691352844238,12.201309204101562,12.141057968139648,12.087641716003418,12.13863468170166,12.085527420043945,12.072579383850098
12.534015655517578,12.678915023803711,12.531488418579102,12.58193302154541,12.601090431213379,12.429527282714844,12.424153327941895,12.405532836914062,12.392056465148926,12.467011451721191,12.423873901367188,12.323430061340332,12.320250511169434,12.467107772827148,12.47558879852295,12.474717140197754,12.51315689086914,12.56700325012207,12.46644115447998,12.442957878112793,12.390324592590332,12.346879959106445,12.28775691986084,12.256360054016113,12.32253360748291
11.766081809997559,11.770735740661621,11.71474552154541,11.726271629333496,11.82815170288086,11.716302871704102,11.681495666503906,11.613956451416016,11.661566734313965,11.692878723144531,11.635418891906738,11.63172435760498,11.631052017211914,11.592320442199707,11.702717781066895,11.645841598510742,11.629631996154785,11.637133598327637,11.64710807800293,11.676227569580078,11.64096736907959,11.571640014648438,11.47031021118164,11.557313919067383,11.67737102508545
12.317294120788574,12.256415367126465,12.26349925994873,12.165763854980469,12.18451976776123,12.1120023727417,12.145565032958984,12.11652946472168,12.123884201049805,12.164453506469727,12.294259071350098,12.300503730773926,12.32116985321045,12.240812301635742,12.004303932189941,12.028298377990723,12.071881294250488,12.077985763549805,12.14122200012207,12.201009750366211,12.20106029510498,12.126676559448242,12.144499778747559,12.134782791137695,12.094223022460938
12.642127990722656,12.707620620727539,12.706317901611328,12.773087501525879,12.6768159866333,12.617769241333008,12.534065246582031,12.543869972229004,12.526215553283691,12.394611358642578,12.348145484924316,12.386331558227539,12.340938568115234,12.404256820678711,12.3270845413208,12.369759559631348,12.288924217224121,12.356322288513184,12.370986938476562,12.209287643432617,12.212418556213379,12.234671592712402,12.193238258361816,12.230622291564941,12.246149063110352
11.619489669799805,11.66343879699707,11.636378288269043,11.584857940673828,11.654747009277344,11.52636432647705,11.6710205078125,11.691742897033691,11.722414016723633,11.713175773620605,11.559431076049805,11.611963272094727,11.6945219039917,11.515604019165039,11.601285934448242,11.545453071594238,11.618708610534668,11.630945205688477,11.57679557800293,11.539032936096191,11.417569160461426,11.533592224121094,11.522188186645508,11.472845077514648,11.41667652130127
12.486124992370605,12.372910499572754,12.208452224731445,12.28353500366211,12.017799377441406,12.278986930847168,12.147521018981934,12.167506217956543,12.101517677307129,12.21678638458252,12.10179328918457,11.978312492370605,12.01555061340332,11.898414611816406,11.88892650604248,11.904574394226074,11.955363273620605,11.770671844482422,11.975616455078125,11.978776931762695,11.94741439819336,11.93982219696045,11.76644229888916,11.759052276611328,11.82419204711914
11.812318801879883,11.750639915466309,11.652632713317871,11.744396209716797,11.720745086669922,11.637327194213867,11.544137954711914,11.48946762084961,11.337064743041992,11.309696197509766,11.422148704528809,11.37252140045166,11.436704635620117,11.444625854492188,11.325041770935059,11.215314865112305,11.171072006225586,11.13398551940918,11.080830574035645,11.158590316772461,11.169411659240723,11.216660499572754,11.118584632873535,11.23684024810791,11.161901473999023
11.50534439086914,11.533920288085938,11.59110164642334,11.532708168029785,11.495992660522461,11.471376419067383,11.488146781921387,11.602377891540527,11.681977272033691,11.7297945022583,11.677753448486328,11.648164749145508,11.618313789367676,11.566381454467773,11.54409408569336,11.493172645568848,11.660181045532227,11.54853630065918,11.607087135314941,11.700986862182617,11.648000717163086,11.734532356262207,11.599323272705078,11.648200035095215,11.703447341918945
11.61022663116455,11.65894889831543,11.634872436523438,11.630302429199219,11.548797607421875,11.657781600952148,11.630099296569824,11.691539764404297,11.721470832824707,11.640365600585938,11.636602401733398,11.585400581359863,11.546911239624023,11.55807876586914,11.638444900512695,11.564846992492676,11.628851890563965,11.734930038452148,11.662125587463379,11.576053619384766,11.60422134399414,11.504849433898926,11.530994415283203,11.466706275939941,11.523550987243652
11.29577350616455,11.20242691040039,11.33664321899414,11.24724292755127,11.03856086730957,11.13806438446045,11.11467456817627,11.089520454406738,11.109597206115723,11.159319877624512,11.126032829284668,11.13925838470459,11.117105484008789,11.033236503601074,10.980452537536621,10.99194049835205,11.032580375671387,10.99153995513916,10.95235538482666,11.006501197814941,11.052595138549805,11.105490684509277,11.0571928024292,10.994955062866211,10.952898979187012
12.245599746704102,12.215404510498047,12.408743858337402,12.227482795715332,12.119546890258789,12.100080490112305,12.015761375427246,12.013739585876465,12.070324897766113,11.986832618713379,12.028615951538086,11.972795486450195,11.977967262268066,11.985843658447266,11.982711791992188,11.97175121307373,11.969339370727539,11.980027198791504,12.08626937866211,12.181633949279785,12.166421890258789,12.208369255065918,12.08215045928955,12.123199462890625,12.1658353805542
