0.4,-0.1,1
-20.2,0.5,1
-22.4,1.4,1
-43.7,1.1,1
-19.9,-1.9,1
-19,0.5,1
-18.5,1.4,1
-20.1,0.5,1
-38.3,1.1,1
-15.6,1,1
43.8,-23.6,1
84.7,0.2,1
-11.6,-0.2,1
-11.4,6,1
2.3,0.6,1
4.4,-2.1,1
-2,2.9,1
53.7,-25.4,1
-4.6,4.1,1
6.1,1.8,1
2.2,2.8,1
13.7,-3.3,1
44,-1.7,0
-6.8,6,0
6.5,1.8,0
3,-7.3,0
0.7,5.4,0
3.7,0,0
10.1,-6.9,0
2.1,2.9,0
-1.5,6.5,0
3.9,1.3,0
2.2,-1,0
13.5,-0.6,0
0.9,-0.4,0
0,0.6,1
-2.8,2.3,1
-2.9,1.6,1
14.3,-1.8,1
-35,-5.7,1
-0.5,14.4,1
-9.8,4.5,1
-6.4,-1.2,1
12,0.7,1
-2.5,-1.1,1
-0.8,-0.6,1
-7.3,3.9,1
-10.1,5.5,1
10.6,8.2,1
30.2,-17.3,0
-14.1,9.6,0
-4.7,0.7,0
-3.5,-1.4,0
23,2,0
-2.7,-2.9,0
-5.3,1.8,0
-5.2,4.8,0
-0.7,0,0
19.4,-3,0
-3.7,1.1,0
-5.3,3.8,0
-1.5,-1.6,0
0.2,-1.6,0
14.4,-0.9,0
-3.9,-0.1,0
-27,3.2,0
1.9,2.9,0
0.1,0.2,0
9.1,-5.7,0
-6.5,4,0
-3.6,3.3,0
2.5,-9.5,0
-4.8,-0.6,0
-0.1,5.3,0
-24,-1.6,0
-1.7,4.9,0
-0.6,1.9,0
-2.7,-3.2,0
-5.4,-4,0
-5.5,4.4,0
-1.3,1.7,0
0.5,-4.6,0
-3.3,-1,0
-8.2,1.7,1
-4.9,2.5,0
-2.6,0,0
0.5,0.3,0
1.8,-0.3,0
-13.6,-0.6,0
49.9,-9.3,0
-10.8,2,0
3.5,0.1,0
4.5,1.1,0
-13.7,-1.4,0
3.1,2,0
4.4,-1.2,0
4.4,-3.4,1
6.8,5,1
-10.7,-7,1
2.4,-1.2,1
2.1,4.8,1
7,2.2,1
7.6,-2.7,1
-19,2.9,1
-0.3,1.7,1
-10.4,-7.5,1
-33,-10.9,1
3.2,0.2,1
-18.7,-0.1,1
-0.4,0.1,1
0.9,0.9,0
3.9,4.2,0
43.9,-11,0
-20.5,0,0
1.6,0.7,0
3.5,3.4,0
8.1,-4.5,0
0,0.9,0
5.6,0.3,0
33.7,0.2,0
-1.5,1,0
2.4,0.2,0
-0.1,0.1,0
-3.4,0.8,0
1,0.3,0
2.5,2.3,0
1.3,0.9,0
0.8,-0.3,0
4.5,1.7,0
3.8,0.5,0
0.6,1.6,0
2,-0.2,0
0.8,-0.4,0
14,1.7,0
1,-0.1,0
2.9,0.8,0
0.9,-0.7,0
-0.9,-0.6,0
15.9,5.3,0
-3.1,1.1,0
-0.2,4.8,0
-2.1,2.8,0
-4.5,1.9,0
16,-5.6,0
-32.1,-9.9,0
-15,2.5,0
0.6,4.5,0
-4.7,3.6,0
13.1,2.6,0
-0.9,-0.1,0
-3.2,-2.8,0
-1.3,-1.2,0
-4.9,0.1,0
13.4,2.8,0
-4.6,1.8,0
-5.4,7.9,0
-0.8,-1.9,0
-4.2,-4.9,0
11.7,8.1,0
1.7,-0.6,0
-3,-1.8,0
-6.8,3.1,0
-6.2,4.2,0
12.1,-0.2,0
-3.7,-1.1,0
-4.2,0.4,0
-2.9,-0.5,1
-4.9,-0.7,1
8.4,1.4,1
-6.3,-0.7,1
-3.9,-0.8,1
-4.5,-0.2,1
-2.7,-0.9,1
-0.9,-0.4,1
-1.6,-0.1,1
-2.5,-0.9,1
-1.6,-1.3,1
-2,-0.4,1
-6,-0.4,1
-3.4,-0.6,1
-2.7,0.2,1
-4.7,0,1
0.6,-0.4,1
-9.4,-1,1
1,0.3,1
-2,0,1
0.9,-5.1,1
-2.5,1.8,1
-12.8,5.8,1
5.6,-1.8,1
52.1,-12.8,1
-14.6,4.3,1
3.8,2.6,1
-19,-0.3,1
2.4,-0.9,1
-8.9,0.3,1
-30.9,-4.1,1
12.9,1.3,1
-22.4,4.7,1
9.1,-2.8,1
1.3,-5.2,1
-2.3,4.1,1
2.7,0,1
27,-17.7,0
-11.7,2.2,0
-2.3,2.8,0
3.1,-1.1,0
0.6,-0.4,1
-18.5,-0.7,1
1.9,-0.3,1
-1.7,0.3,1
-0.8,1.9,1
13,-5.3,1
10.7,-6.6,1
-4.6,1.4,1
0.2,-0.5,1
2.2,1.8,1
-0.1,-2.5,0
-9.3,-0.4,0
45.6,-6.7,0
-7.7,7.9,0
3.3,1.3,0
0.7,-0.2,0
-0.7,1,0
1.8,0.6,0
1.9,0.9,1
0.4,0.4,1
2.2,0.2,1
3.3,2.8,1
2.4,-0.3,1
3.6,-2.8,0
-1,0.6,0
3.2,3.2,0
32.4,-10.6,0
-5.1,3.7,0
-1.1,2.9,0
0,0.7,0
0,0,0
17.2,-0.1,0
-0.5,0.4,0
-2.5,4.2,0
-3.6,7,0
-3.3,2.7,0
20,3,0
-1.6,-2.7,0
-6.9,0,0
-51.3,-8.3,0
0.1,6.3,0
20.3,1.4,0
-5.6,2.2,0
-3.6,3.5,0
-1.1,1.5,0
-3.3,-3.2,0
18.6,1.8,0
-3.3,0.3,0
-2.3,0.7,0
-2.8,7.2,0
-5.2,2.9,0
16.4,1.8,0
-2.4,1.8,0
-5.7,0.1,0
-0.9,0.1,0
-5.4,1.2,0
13.8,1.2,0
-0.3,-0.9,0
-3.2,2,0
-0.5,-0.5,0
-0.2,0.2,0
8.9,0.5,0
-29.8,-4,0
2.9,1.4,0
-2.7,0.8,1
-1.2,-0.6,0
-0.1,1.6,0
-2.1,-3.4,1
-5.4,0.5,1
-2.4,5.2,1
-1.1,-2.9,1
-5.1,-1.3,1
-5.6,1.6,1
-3.7,-0.6,1
0.2,-2.5,1
-2.7,1.1,1
-13.4,0.5,1
-0.3,0.1,1
-0.9,-0.1,1
0.7,2.8,1
5.8,-0.1,1
-16.8,-3.1,1
-2.5,2.9,0
2.4,0.9,0
4.9,-2.9,0
-0.3,0,1
-18.5,3.9,1
44.7,-19.2,1
-10.1,0.9,1
6.2,2.4,1
2.3,0.2,1
-20.1,0.1,1
1.2,3.4,1
-2.1,0,1
1.4,-2.6,1
3.5,-1.5,0
-21.6,-1.3,0
0.8,-0.8,0
0.9,-0.2,0
8.9,-5,0
21.9,-10.5,0
-22.8,1.1,0
0.5,-4.2,0
2.3,1,0
-1.1,1.5,0
2.1,2.3,0
-7,-2.3,0
47.6,-4.6,0
-9.3,7.3,0
4.8,-3.6,0
0.4,-2.8,0
-11.8,3.9,0
2.5,4.6,0
5.1,-0.3,0
0.8,1.5,0
1.7,0.9,0
-0.8,0.9,0
1.1,-1.4,0
3.6,-0.2,0
3.5,0.7,0
3.9,0.2,0
21.4,-12,0
-1.8,11.3,0
7.3,-6.9,0
-2.3,4.7,0
2.3,3.3,0
15.2,-0.3,0
2.9,-2.6,0
-3.4,1,0
-1.8,1.8,0
-8.5,3.7,0
14.7,1.7,0
-3.1,0.1,0
-4.5,3,0
-4.5,0.9,0
-7.6,5.8,0
19.8,-2.1,0
-0.3,-0.6,0
-2.3,2.8,0
-5,1.4,0
-4.3,2.2,0
16.5,3.5,0
-2.9,1.3,0
-4.2,-1.8,0
-3,-2.4,0
-5.5,-1.3,0
-6.5,-7.2,0
3.2,-0.8,0
-0.4,3.7,1
-3.4,3.6,1
-3.4,3,1
17,5.8,1
-2.4,1.8,1
-1.2,-4.7,1
-6.2,-0.3,1
-3.5,6.2,1
17.1,-1.5,1
0.8,-1.6,1
-31.4,-6.4,0
-11.7,5.4,0
-0.6,-1.6,0
7.5,1.4,1
-4.6,0,1
-3.5,-0.2,1
-3.2,0.6,1
-2.7,2.2,1
2.8,2.3,1
-0.8,-3.2,1
-4.6,-0.6,1
-3.4,3.2,0
0.2,1.3,0
-2.3,-2.1,0
-3.2,1.6,0
-2.3,1.9,0
0.7,0.7,0
-2.1,-0.1,0
-9.2,0.3,0
-2.7,0.8,0
-1.6,0.1,0
1.2,1.2,0
-0.3,-0.9,0
-15.8,0.5,0
0.8,0.3,0
-0.9,-1.1,0
0.2,-0.2,0
2.1,-1,0
-17.8,2.2,0
35.6,-14.2,1
-14.3,-0.8,0
4.5,0.7,0
3.4,0.4,0
-16.7,-3.9,0
4,1.7,0
7.3,-0.7,0
2.1,-2.4,0
