-3.2,-1.9,-0.1,-2.1,0
-3.1,-9.8,-0.4,2.1,0
-2.7,-22.9,-0.2,1.1,0
-2.5,-46,0.1,-0.8,0
-2.6,-55.2,-1.2,-0.6,0
-1.4,-65.6,-0.9,0.3,0
-0.5,-76.9,-0.2,0,0
-0.3,-86.9,-0.4,-1,0
0.1,-106.9,0.3,1,0
-0.2,-118.9,-0.2,-0.8,0
0,-128.1,0,-1.2,0
0,-136.9,8.2,-47.6,0
-8.2,-99.3,-7.6,-68,0
-0.6,-51.3,0.5,6.2,0
-1.1,-67.5,0.5,-6.4,0
-1.6,-71.1,0.2,-16.4,0
-1.8,-63.7,2,-70.6,0
-3.8,-3.1,0.1,-7.1,0
-3.9,-14,1.3,-3.2,0
-5.2,-19.8,3.1,-8.5,0
-8.3,-20.3,-0.8,-10,0
-7.5,-18.3,0.8,-20,0
-8.3,-7.3,-0.6,-9.1,0
-7.7,-14.2,1.6,-14.5,0
-9.3,-7.7,-1.1,-6.6,0
-8.2,-9.1,-0.1,-6.6,0
-8.1,-9.5,2.2,-3.7,0
-10.3,-13.8,1.7,-8.9,0
-12,-18.9,-3.6,-16,0
-8.4,-8.9,0.7,-0.3,0
-9.1,-15.6,5.2,-28.3,0
-14.3,6.7,-2.9,-19.5,0
-11.4,20.2,0.9,-2.1,0
-12.3,11.3,-1.2,-7.5,0
-11.1,12.8,-0.6,-6.4,0
-10.5,14.2,-1.5,-4.2,0
-9,14.4,-0.6,-0.9,0
-8.4,10.3,0,-0.6,0
-8.4,2.9,-0.9,-4.5,0
-7.5,3.4,-0.4,-1.9,0
-7.1,2.3,1.4,-1.3,0
-8.5,-0.4,1.1,-3.2,0
-9.6,0.8,-0.6,-1.5,0
-9,-2.7,0.5,0.8,0
-9.5,-6.5,0.4,-2.5,0
-9.9,-5,-0.6,0.7,0
-9.3,-7.7,0.5,-0.2,0
-9.8,-8.5,2.4,-3.4,0
-12.2,-7.1,-5.2,-26.8,0
-7,19.7,0.8,2.7,0
-7.8,17,0.6,1.5,0
-8.4,15.5,2.6,2.3,0
-11,13.2,0.1,-0.8,0
-11.1,16,-0.1,-4.1,0
-11,21.1,-2.2,-9,0
-8.8,32.1,1.6,7.2,0
-10.4,25.9,-0.1,2.6,0
-10.3,26.3,-1,0.2,0
-9.3,31.1,-1.6,1.3,0
-7.7,31.8,-1.3,0.7,0
-6.4,35.1,2.3,4.2,0
-8.7,33.9,0.7,4.8,0
-9.4,33.1,2.2,0.3,0
-11.6,40.8,-0.8,6.2,0
-10.8,39.6,-1,2.1,0
-9.8,41.5,0.1,4.4,0
-9.9,42.1,1,4.4,0
-10.9,43.7,0.1,9.4,0
-11,45.3,-0.5,4.1,0
-10.5,47.2,-1.3,6.7,0
-9.2,46.5,-2.5,8.9,0
-6.7,44.6,0.8,8.3,0
-7.5,42.3,1.9,17.6,0
-9.4,38.7,7.1,28.8,0
-16.5,17.9,7.2,-6.9,0
-23.7,31.8,14.6,9.8,0
-38.3,30,-0.1,138.9,1
-38.2,-100.9,32.6,221,1
-70.8,-305.9,-10.4,174.9,1
-60.4,-471.8,-10.5,99.4,1
-49.9,-563.2,4.4,14.2,0
-54.3,-568.4,3.2,-5.6,0
-57.5,-553.8,2.1,4.2,0
-59.6,-540,0.1,-0.2,0
-59.7,-529.8,-1.3,-3.6,0
-58.4,-517.2,-0.1,-2.4,0
-58.3,-504.8,-0.6,-3.2,0
