-4.3,1,0.6,-1.6,1
-4.9,-18.4,-11,1.1,0
6.1,-30.5,1.9,0.1,0
4.2,-41.6,-0.1,-1.8,0
4.3,-49.8,1.4,-0.4,0
2.9,-60.4,0.2,1.3,0
2.7,-82.7,0.2,0.9,0
2.5,-94.6,0,0.5,0
2.5,-105.1,-0.4,0.7,0
2.9,-116.8,-1.6,0.6,0
4.5,-127.4,0.7,-0.4,0
3.8,-147,1.6,-2.7,0
2.2,-154.3,10.3,-46.7,0
-8.1,-117.6,1.3,2.3,0
-9.4,-129.9,0.9,-7,0
-10.3,-132.9,1,-5.9,0
-11.3,-146,0.9,-6.4,0
-12.2,-148.6,3.2,-9.1,0
-15.4,-148.5,8.6,-8.9,0
-24,-148.6,21.8,-81.7,0
-45.8,-75.9,14.7,-35.6,0
-60.5,-57.3,-1,-2,0
-59.5,-63.3,5,-13.5,0
-64.5,-57.8,4.1,-15.7,0
-68.6,-50.1,6.7,-7.9,0
-75.3,-50.2,2.8,-3.9,0
-78.1,-61.3,0.3,-3.9,0
-78.4,-64.4,-2,1,0
-76.4,-72.4,-8.1,2.4,0
-68.3,-80.8,-4.4,4.7,0
-63.9,-92.5,-3,-0.1,0
-60.9,-104.4,-2.9,-5.2,0
-58,-105.2,-0.1,-3.8,0
-57.9,-106.4,0.1,-4.7,0
-58,-107.7,0.2,-4,0
-58.2,-108.7,-0.7,-4,0
-57.5,-113.7,-17.1,-47,0
-40.4,-70.7,5.5,-0.1,0
-45.9,-74.6,-0.5,-0.3,0
-45.4,-78.3,-0.1,-0.7,0
-45.3,-80.6,-0.7,-2.4,0
-44.6,-84.2,-1.9,-2.3,0
-42.7,-84.9,-0.2,-0.6,0
-42.5,-86.3,0.5,-2,0
-43,-87.3,10.7,-41.4,0
-53.7,-46.9,1.6,-1.3,0
-55.3,-48.6,-4.1,3,0
-51.2,-52.6,-0.8,-1.9,0
-50.4,-51.7,-1.1,-1,0
-49.3,-50.7,-1.7,1.9,0
-47.6,-52.6,-1.1,0.8,0
-46.5,-53.4,0.1,2.3,0
-46.6,-54.7,-1,1,0
-45.6,-54.7,-1.1,1.6,0
-44.5,-55.3,-1,-0.1,0
-43.5,-53.2,-3,6.2,0
-40.5,-55.4,-4.2,-7.1,0
-36.3,-46.3,0.5,-7.3,0
-36.8,-36,0.2,0.6,0
-37,-34.6,-0.1,1.5,0
-36.9,-32.1,-1.2,2.3,0
-35.7,-27.4,-1.6,0.7,0
-34.1,-24.1,-1.5,3,0
-32.6,-23.1,0.3,4.7,0
-32.9,-22.8,-1.3,8.2,0
-31.6,-27,-5.8,7.5,0
-25.8,-23.5,-5.7,5.1,0
-20.1,-23.6,-8.1,7.9,0
-12,-25.5,-1.3,32.9,1
-10.7,-52.4,-95.4,380.9,1
84.7,-427.3,-141.03,121.79,1
225.73,-536.09,25.667,40.976,1
200.07,-570.07,25.667,40.976,1
174.4,-604.04,25.667,40.976,1
148.73,-637.02,18.133,27.581,0
130.6,-657.6,41.8,-87.1,1
88.8,-554.5,59.7,-132.5,0
29.1,-414,5.1,-80.9,0
24,-325.1,-2.5,-52.5,0
26.5,-263.6,1.5,-25.5,0
25,-230.1,0,-5.7,0
25,-206.4,2.3,0.1,0
22.7,-197.5,0.3,2.9,0
22.4,-191.4,3.4,-0.9,0
19,-180.5,1.4,-0.8,0
17.6,-170.7,1,-6.7,0
16.6,-144,-0.1,-26.2,0
16.7,-107.8,2.1,4.9,0
14.6,-102.7,-0.3,0.3,0
14.9,-93,2,1.1,0
12.9,-84.1,0.6,3,0
12.3,-66.1,0.5,5,0
11.8,-61.1,1.5,4.9,0
10.3,-55,-1.4,5.9,0
11.7,-50.9,2,9.7,0
9.7,-49.6,-0.4,8.3,0
10.1,-36.9,0.3,3.7,0
9.8,-29.6,0.1,6.2,0
9.7,-24.8,0.4,4.7,0
9.3,-18.5,-0.3,8.8,0
9.6,-17.3,0.3,4.1,0
9.3,0.6,-0.1,4.4,0
9.4,7.2,-1.8,8.5,0
11.2,9.7,1,3.8,0
10.2,15.9,0.3,3.8,0
9.9,23.1,-3.3,6.4,0
13.2,37.7,0.9,7.3,0
12.3,41.4,0.6,2.3,0
11.7,49.1,0.7,4.7,0
11,54.4,0.6,2.5,0
10.4,62.9,-4.2,38.7,0
14.6,44.2,2.7,11.5,0
11.9,42.7,-2.1,3.3,0
14,49.4,-0.3,4.7,0
14.3,54.7,0.9,6.4,0
13.4,58.3,-1.3,2.5,0
14.7,73.8,-1.6,2.3,0
16.3,81.5,0,4.3,0
16.3,86.2,1.1,3.6,0
15.2,91.6,-3.4,46.4,1
18.6,54.2,5.5,65.9,0
13.1,5.3,-0.7,-0.3,0
13.8,13.6,1.3,10.5,0
12.5,11.1,1.4,4.8,0
11.1,14.3,-0.3,9,0
11.4,13.3,0.8,3.9,0
10.6,24.4,1,4.5,0
9.6,26.9,1.9,5.8,0
7.7,28.1,3.1,9.4,0
4.6,24.7,0.5,9,0
4.1,22.7,2.4,9,0
1.7,25.7,-8.7,83.5,0
10.4,-51.8,4.4,25.3,0
6,-72.1,-0.1,4.2,0
6.1,-70.3,-0.4,9.2,0
6.5,-74.5,-0.1,3.7,0
6.6,-69.2,0.4,7.8,0
6.2,-73,2.8,8.2,0
3.4,-77.2,1.6,7.3,0
1.8,-80.5,-1.4,1.9,0
3.2,-79.4,0.7,0.9,0
2.5,-74.3,0.8,2.9,0
1.7,-74.2,1.1,4.5,0
0.6,-76.7,1.4,0.6,0
-0.8,-74.3,-0.7,1.4,0
-0.1,-74.7,23.4,13.4,0
-23.5,-85.1,2,0.6,0
-25.5,-84.7,4.1,2.3,0
-29.6,-86,-1.1,-0.3,0
-28.5,-85.7,4.5,0.2,0
-33,-85.9,-1.4,-1.5,0
-31.6,-84.4,0,0.5,0
-31.6,-85.9,-1.4,-1.7,0
-30.2,-85.2,-2.1,-4.4,0
-28.1,-81.8,-1.7,-0.5,0
-26.4,-83.3,-2,1.5,0
-24.4,-87.8,1,-4.1,0
-25.4,-86.7,2.1,-2.8,0
-27.5,-86.9,0.3,-1.6,0
-27.8,-87.3,1,-5.1,0
-28.8,-86.2,0.9,-5.7,0
-29.7,-87.5,-0.1,-4.1,0
-29.6,-87.4,-0.1,-3.1,0
-29.5,-88.3,-1.6,-1.1,0
-27.9,-92.2,-1.7,-8.1,0
-26.2,-88.1,-0.8,-6.8,0
-25.4,-92.3,-4.4,-9.4,0
-21,-87.9,-6.4,-38.9,0
-14.6,-55,-8.9,-46.9,0
-5.7,-14.1,5.6,-35.9,0
-11.3,15.8,5.6,-3.5,0
-16.9,6.3,1.5,-7.8,0
-18.4,7.1,3.7,-5.2,0
-22.1,5.3,3.2,-7.3,0
-25.3,4.6,-1.1,-2.7,0
-24.2,0.3,-1.9,-13.8,0
-22.3,-1.9,-0.6,-8.7,0
-21.7,-1.2,-38,-5.5,0
16.3,-3.7,5,-3.5,0
11.3,-9.2,0,-10.4,0
11.3,-6.8,1,-9.6,0
10.3,-15.2,-1.1,-8.1,0
11.4,-16.1,0.7,-9.5,0
10.7,-15.6,0.1,-7.7,0
10.6,-17.9,0.3,-8.7,0
10.3,-18.2,1,-9.9,0
9.3,-28.3,-0.3,-8.3,0
9.6,-30,-1.1,-12,0
10.7,-28,0.7,-7.1,0
10,-30.9,0.4,-8.5,0
9.6,-32.4,41.9,-45.8,0
-32.3,-7.6,-2.4,-26.5,0
-29.9,8.9,-2.2,-2.9,0
-27.7,0.8,-2.5,-9.1,0
-25.2,-0.1,0.4,-14.3,0
-25.6,3.2,-1.2,-12,0
-24.4,-5.8,0.6,-12.1,0
-25,-4.7,2.2,-15.5,0
-27.2,-0.2,1,-11.1,0
-28.2,-0.1,1.1,-13.5,0
