-0.1,0,0
-0.1,-1.1,0
0,0,0
-0.1,0.1,0
-0.2,0.2,0
0.1,-20.9,0
-0.1,0.1,0
-0.1,0.1,0
-0.2,0,0
-0.2,-22.1,0
-0.3,0.3,0
-0.2,0.1,0
-0.2,0.1,0
-0.1,-20.8,0
-0.2,0.2,0
-0.2,0.4,0
0.2,-0.1,0
-0.4,-21.1,0
0.1,-0.3,0
0,0.2,0
-0.1,0.3,0
-0.1,-0.2,0
0,-21.2,0
-0.3,-0.2,0
-0.1,-0.1,0
0.1,-0.6,0
0.2,-21.2,0
0.2,-0.3,0
0.1,-0.9,0
-0.1,0.6,0
0.1,-20.1,0
-0.1,0,0
0.1,-0.2,0
0,-0.2,0
-0.2,-20.2,0
0.2,-0.3,0
-0.1,-0.2,0
-0.1,-0.2,0
-0.2,-20,0
-0.1,0,0
0,0,0
-0.8,-0.1,0
0,-19,0
0.1,-0.2,0
0.1,-0.2,0
-0.2,0,0
-0.2,-0.1,0
-0.1,-18.7,0
-0.2,-0.3,0
0.2,-0.3,0
-0.2,0,0
-0.1,-18.1,0
-0.1,0.1,0
0.1,-0.2,0
0.1,-0.2,0
0.1,-17.2,0
-0.1,-0.2,0
0,-0.4,0
0,-0.1,0
0.1,-16,1
-0.8,0,1
-0.1,-0.1,1
0.1,0,1
-0.2,-16,1
0,-0.3,1
-0.2,0,1
-0.3,-0.1,1
0.1,-14.9,1
0.1,-0.1,1
-0.2,0,1
0,-0.1,1
0.1,0.1,1
-0.1,-13.9,1
0,0.1,1
0,0,1
0,0.1,1
0,-12.9,1
0,0.1,1
0.8,7.6,1
3.1,15,1
1.4,17.8,0
3.8,35.8,0
5.9,34.4,0
4.7,34.6,0
5.1,21.3,0
4.3,28.3,0
-1.1,27.8,0
-0.1,10.3,0
-1.3,-10.8,0
-1.4,0.2,0
-3.4,-0.1,0
-3,1.4,0
-0.9,-5,0
-0.3,-0.1,0
-0.8,-0.1,0
-1,1.3,0
-1.5,1.3,0
-0.5,-7.2,0
-0.6,0.7,0
-1,3.3,0
-1,0,1
-1.4,-6.9,1
-0.6,1.3,1
-0.6,2.2,1
-1.2,0.3,1
-0.8,-5.2,1
-0.4,0.7,1
-0.2,0.8,1
-0.3,0.9,1
-0.9,-3.7,1
-0.2,1.5,1
-0.3,0.4,1
-0.4,1.9,1
-0.4,-3.6,0
-1.2,1.8,0
-0.4,0.1,0
-0.5,1,0
-0.1,-0.7,0
-0.1,1.5,0
-1,10.1,0
1,14.7,1
2,21.5,1
0.4,9.6,1
-1.3,21,0
2.7,13.7,0
1.6,17.8,0
1.2,19.1,0
-3.1,22.6,0
0.3,16.9,0
0.1,16.7,0
-0.5,10.5,0
-0.3,4.7,0
-0.1,1.8,0
-0.6,2.3,0
-0.6,4.2,0
-0.5,1,0
-1.2,1,0
-0.6,2.7,0
-1.9,5.7,0
-1.8,0.1,0
-0.5,0.2,0
-0.5,0.7,0
-1.6,4.7,0
-0.2,0.7,0
