0.2,2,0
-0.3,-1,0
1,-0.1,0
0.7,-0.2,0
0.8,-21.2,0
1,-0.3,0
2,-0.3,0
0.1,-0.4,0
0.1,-0.1,0
2.2,-22.1,0
-0.1,-0.1,0
-0.2,0.1,0
-0.4,0.3,0
-0.4,-20.7,0
-0.2,0.2,0
-0.6,0.5,0
-0.6,0.5,0
-0.3,-19.8,0
-0.5,-0.3,0
-0.7,-0.2,0
-0.5,0.1,0
-0.3,-20.9,0
-0.2,-0.8,0
-0.2,-0.3,0
-0.3,-0.1,0
0.1,-22.6,0
-0.3,-1.5,0
0,0,0
0.1,-0.1,0
0.2,-20.6,0
0.1,0.1,0
0,0,0
-0.2,-0.7,0
-0.2,-0.3,0
-0.3,-19.9,0
-0.3,0.1,0
-0.5,0,0
-1.5,-0.5,0
-0.9,-19.6,0
-0.4,0.4,0
-0.9,0,0
-0.2,0,0
0,-18.9,0
0,0.1,0
-0.5,0.5,0
0.1,0.1,0
0.7,-17.9,0
0.6,0,0
0.9,-0.5,0
0.1,-0.5,0
0.8,-18.2,0
1.7,-0.3,0
-0.2,-2.4,0
1.1,-0.8,1
0.3,-17.9,1
1,0,1
1.5,-0.6,1
0,-0.2,1
1,-0.5,1
0.1,-16.1,1
0.2,0,1
1,0,1
0.7,0.6,1
-0.1,-15.8,1
0.2,0.2,0
-0.1,0.2,0
-0.1,0.2,0
-0.2,-15.1,0
-1.6,1.1,0
-4.2,17.5,0
-6,21.4,0
-5.8,-1.8,0
0.5,3.7,0
0.4,0.7,0
0.1,-0.9,0
1.7,-13.9,0
0.7,-3.5,0
0.6,-2.1,0
0.1,-1.3,0
-0.2,-12.3,0
0.3,0.5,0
0.2,0.3,0
0.5,0.3,0
0.1,0,0
1.8,-11,0
2.1,-0.7,0
1.9,-1.1,0
0.1,0,0
0.1,-10.7,0
0.7,0.3,0
0.3,0.6,0
0.3,1.7,0
-0.1,-7.3,0
0,1.2,0
0.2,2,0
-0.3,1,0
-0.3,-8.1,0
-0.2,-0.1,0
-0.4,0.5,0
-0.1,0.1,0
-0.3,-7.1,0
0.2,1.6,0
-0.2,-0.6,0
-0.4,-0.6,0
0,-6.5,0
0,-0.4,1
-0.5,-1.8,1
-0.4,-0.4,1
-0.1,-1.7,1
-0.1,-6.1,1
0.2,-0.3,1
0.1,-0.2,1
-0.3,-0.4,1
0,-4,1
0.1,0.5,1
-0.4,0.4,1
-0.5,0.3,1
0,-2.8,1
-0.5,1.3,1
-0.1,0.3,0
-0.1,0.1,0
0,-1.2,0
-0.6,0.7,0
0,0.7,0
0.2,1.5,0
0.5,0.6,0
0.4,0.6,0
2.3,7.5,0
9.5,16.1,0
2.8,18.3,0
2.2,14.3,0
-3,-0.2,0
-17,0,0
-1.4,-1.8,0
-0.9,-2.7,0
1,-4.2,0
1.1,-4.3,0
2.3,-2,0
4.2,3,0
1.8,0.2,0
0.1,1.2,0
0.4,2.5,0
-0.1,6.9,0
-1.3,2.2,0
0.2,1.6,0
0.2,0.5,0
0.3,5.5,0
-0.1,-0.2,0
0,0.1,0
0.8,0.1,0
0.9,6.4,0
0.3,0.7,0
0.3,1.5,0
0.1,-0.5,0
0.1,6.5,0
1.1,-0.5,0
0.2,-0.3,0
-0.1,-1.6,0
1.1,-0.3,0
0.3,7.7,0
1.2,-0.3,0
0.1,0.3,0
-0.2,0,0
0,9.3,0
-0.1,0.4,0
-0.2,-0.2,0
0,-0.2,0
0.1,11.9,0
0.5,0.9,0
-0.1,0.2,0
0.1,0.2,0
0.2,11.6,0
0,0.2,0
0.1,0.1,0
0.2,0,0
-0.5,12.2,0
-0.3,0.1,0
0.3,0.3,0
0,0.2,0
0.2,14.7,0
-0.3,1.2,0
0,0.2,0
-0.2,-0.2,0
-0.1,-0.2,0
0.1,13.8,0
-0.1,-1.3,0
0.1,-0.1,0
0.5,0,0
0.1,12.1,0
0.6,-0.5,0
0.4,-1.1,0
-0.1,-2.9,0
0.6,16,0
1.4,-0.3,0
-0.2,-1.2,0
-0.1,-1.3,0
0.1,16.6,0
0.2,0.5,0
-0.1,1.2,0
0.4,1.7,0
0.2,18,0
0.6,3.7,0
0.4,0.6,0
0,0.5,0
0,18,1
0.2,0,1
0.1,-0.3,1
-0.8,-0.2,1
-0.9,-0.8,1
-1.2,13.7,1
-0.3,-1.8,1
-0.3,-2.5,1
0,-1.1,1
-0.9,17.6,1
-0.4,-1.7,1
-0.5,-2.4,0
-0.7,-0.1,0
0.2,20.1,0
0.1,0.1,0
0.1,-0.2,0
-0.1,0,0
-0.3,20.1,0
-0.6,0.5,0
-0.4,0.4,0
0.1,1.7,0
-0.2,20,0
0,1.2,0
-1.2,0.7,0
0.1,0.5,0
0.1,21.5,0
0,1,0
-0.2,14.3,0
-1.7,33.3,0
3.1,45.9,0
3.8,58,0
0.5,3.8,0
0.9,0.7,0
-0.7,-6.8,0
3.3,14.1,0
1.2,-9.5,0
3,-8.2,0
-0.1,-1.9,0
0.1,21.1,0
0.2,1.7,0
0.2,1.6,0
0.5,2.5,0
0.6,24.4,0
0.1,-0.5,1
0.2,-0.6,1
0.5,-1.4,1
-0.3,19.6,1
-0.5,-2.9,1
-0.3,-1.9,1
-0.4,-0.9,1
0,21.6,1
0.2,0.2,1
0.2,0.1,1
0.5,1.5,1
0.8,-0.4,1
0.5,21.6,1
0.2,-0.7,1
0,-1.3,1
0.9,-2.6,1
1.2,20.2,1
0.1,-0.8,1
1.5,-0.9,1
0.4,-0.9,1
0.4,19.8,0
1.8,-1.2,0
0.4,-4.8,0
0.2,-4.3,0
0.8,16.1,0
-0.2,-3.6,0
0.9,-2.6,0
-0.5,-2.7,0
0,20.4,0
-0.3,-0.9,0
-0.3,-0.6,0
-0.5,-0.5,0
-0.7,16,0
-1.4,-0.4,0
-1.3,-4.5,0
-7.4,-18.3,0
-18,-48.1,0
-22.9,-54.2,0
-19.1,-65.3,0
-4.8,-16.4,0
-2.2,-8.2,0
3.4,23,0
3.4,3,0
8.6,2.8,0
7.2,0.2,0
4.9,14.7,0
4.2,-3.4,0
0.2,-8.9,0
1.8,-3.6,0
0.7,7.3,0
0,-7,0
3,1.2,0
2.3,1.2,0
1.4,20.8,0
1.5,5.4,0
0.8,-0.1,1
1.5,-0.6,1
2.7,16.4,1
0.4,-1.1,1
-0.2,-2.2,1
-0.7,-2.2,1
-1.3,-7.6,1
-1,13.6,1
-1.1,0.3,1
-0.6,-0.2,1
-0.1,-0.1,1
-0.1,15.3,0
-0.5,-0.6,0
-0.1,-1.3,0
-0.2,-2.9,0
-0.2,12.8,0
-0.2,-2.1,0
-0.7,-3,0
-0.7,-3.2,0
-0.4,13.5,0
0,-0.5,0
0.2,0.3,0
0.5,0.3,0
0.5,12.8,0
0.3,0.1,0
0.3,0,0
0.9,0.2,0
0.9,11.7,0
1.2,-0.4,0
1,-0.8,0
1.9,-2,0
0.2,-1.1,0
1.6,7.6,0
-0.7,-8.2,0
0,-4.6,0
-0.1,-6.1,0
-0.5,2.8,0
-0.5,-6.6,0
-0.7,-10.1,0
-2.4,-22.8,0
-3.3,-34.1,0
-2.7,-51.6,0
-1.3,-35.9,0
-5.2,1,0
1.6,8.9,0
1.5,3.3,0
2.6,-0.1,0
3.5,-0.1,0
0.5,5.4,0
0.1,-2.5,0
0,-2.2,0
-0.5,-1.1,0
0,4.8,0
-0.1,-1.2,0
0,-3,0
0,-4.3,0
-0.1,-0.8,0
-0.1,0.5,0
0.2,-0.4,0
-0.6,-0.3,0
0.6,-0.2,0
0.5,1,0
0.7,-6.2,0
1.2,-3.9,0
0.3,-4.6,0
0.2,-0.5,0
0.3,-3.4,0
2,-3.7,0
0.5,-0.7,0
1.9,1.4,0
0.8,-0.8,0
0.9,-0.8,0
1.4,-0.7,0
0.6,-0.7,0
0.6,0.1,0
0.6,-0.1,0
0.3,-0.3,0
0.3,-0.3,0
-0.2,-1.1,0
0,-1.2,0
0.1,-2.5,0
0.2,-0.9,0
0,-3,0
0,-2.6,0
0.4,-2.3,0
-0.1,-2.3,0
0.1,-8.9,0
1.6,-4.4,0
0.1,-2.3,0
0.1,-0.3,1
0.9,-3.3,1
0.9,-1.5,1
0.3,-0.2,1
0.5,0,1
2.2,-6.1,1
0.9,0.3,1
1.1,-0.1,1
-0.2,0.1,1
-0.2,-6,1
0.8,-0.2,1
0.8,-0.3,1
0.2,0,0
-0.3,-7,0
-0.2,-0.1,0
-0.1,0.2,0
0,-0.1,0
0,-0.5,0
0,-8.6,0
0.1,-0.3,0
0.2,-1.1,0
0.1,-0.4,0
0.2,-9.3,0
-1.2,-0.2,0
-0.7,0.1,0
-0.7,0,0
-1.8,-10.9,0
-1.3,0.2,0
-2,0.1,0
-0.2,0.6,0
-0.1,-11.1,0
-0.6,0.2,0
